local_time (IST),state,city,station_name,id,latitude,longitude,AT (degC),RH (%),PM2_5 (ug/m3),PM10 (ug/m3),CO2 (PPM)
07/07/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.42,68.83,22.15,27.8,412.56
07/07/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,67.71,19.34,40.32,431.92
07/07/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.86,62.14,34.3,133.45,400.0
07/07/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.76,68.98,21.3,96.63,415.95
07/07/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.73,71.5,26.6,29.68,422.11
07/07/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,68.93,21.24,43.85,416.76
08/07/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.85,63.28,21.2,111.35,400.0
08/07/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.56,70.42,20.33,99.21,411.88
08/07/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.32,73.64,17.21,29.44,425.48
08/07/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,70.38,21.13,51.98,417.92
08/07/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.45,63.81,20.02,109.57,400.0
08/07/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.18,71.8,17.61,84.16,414.76
08/07/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.07,74.67,16.14,47.31,426.23
08/07/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,71.78,17.59,39.64,433.57
08/07/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.06,64.85,17.65,44.29,400.0
08/07/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.08,72.92,15.5,40.11,417.05
08/07/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.76,76.45,19.58,34.45,436.13
08/07/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,72.78,15.22,38.48,427.88
08/07/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.01,64.23,18.35,40.23,436.25
08/07/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.04,74.34,18.3,40.17,424.88
08/07/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.6,77.0,21.85,32.76,437.26
08/07/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,74.55,18.22,41.0,427.26
08/07/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.63,65.85,19.2,38.52,400.0
08/07/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.58,76.86,21.37,40.31,450.37
08/07/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.43,77.51,21.79,32.64,446.14
08/07/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,76.85,21.04,38.25,450.32
08/07/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.59,66.13,19.15,62.96,400.0
08/07/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.39,77.63,22.4,66.19,461.02
08/07/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.33,79.11,23.52,36.92,464.51
08/07/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,77.64,22.37,51.41,467.41
08/07/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.83,64.98,15.38,18.05,400.0
08/07/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.88,76.27,16.85,22.48,473.8
08/07/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.85,77.1,16.28,158.2,467.48
08/07/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,76.23,16.79,54.1,476.73
08/07/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,36.0,59.91,18.6,20.72,400.0
08/07/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,33.74,68.2,17.59,21.21,432.39
08/07/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.83,71.63,17.58,193.84,441.56
08/07/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,68.44,17.54,45.21,433.65
08/07/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.19,55.84,18.15,77.03,400.0
08/07/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.37,60.4,19.69,70.39,420.79
08/07/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.76,67.1,20.03,61.97,417.04
08/07/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,60.31,19.02,34.03,418.08
08/07/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.22,53.81,25.21,82.01,400.0
08/07/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,36.46,56.95,19.96,63.22,407.0
08/07/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,34.99,63.25,18.04,30.8,420.18
08/07/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,56.87,19.63,23.47,424.67
08/07/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,39.52,50.98,14.53,80.44,400.0
08/07/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,37.53,54.46,23.18,75.54,434.54
08/07/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,36.51,58.8,23.08,38.77,410.16
08/07/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,54.57,16.61,28.84,436.61
08/07/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,40.44,48.72,13.33,37.15,400.0
08/07/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,38.45,52.92,19.97,35.66,406.71
08/07/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,37.25,56.9,22.73,33.47,409.66
08/07/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,53.72,16.08,23.27,406.79
08/07/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,41.74,44.88,12.84,42.09,400.0
08/07/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,40.34,46.41,12.91,33.87,405.91
08/07/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.51,52.12,16.89,52.3,409.1
08/07/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,46.43,12.86,18.56,405.86
08/07/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,42.49,42.89,11.82,71.25,400.0
08/07/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,40.69,45.97,12.04,57.21,421.89
08/07/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,39.19,50.47,14.46,19.12,409.0
08/07/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,45.9,12.0,19.53,428.52
08/07/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,43.34,40.35,15.03,83.4,420.56
08/07/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,41.57,43.79,11.32,78.83,405.0
08/07/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,40.51,46.2,13.38,40.44,408.36
08/07/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,43.79,11.0,13.2,449.69
08/07/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,44.1,38.28,17.44,67.15,400.0
08/07/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,41.81,42.3,13.96,63.21,422.2
08/07/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,42.61,42.05,13.53,34.76,407.0
08/07/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,41.5,14.72,49.43,405.0
08/07/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,42.79,41.13,15.34,56.0,400.0
08/07/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,41.12,44.03,13.42,54.05,405.09
08/07/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,42.62,42.41,13.09,46.15,407.0
08/07/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,44.57,13.08,53.36,405.0
08/07/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,41.04,44.81,12.93,74.26,400.0
08/07/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,40.18,46.0,13.95,75.31,405.0
08/07/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,41.1,45.21,12.38,38.14,407.91
08/07/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,39.57,48.16,14.56,78.93,400.0
08/07/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,37.51,52.84,15.76,80.18,425.45
08/07/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.01,51.97,14.44,47.89,413.74
08/07/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.67,50.91,13.97,86.43,400.0
08/07/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.96,56.59,17.49,90.01,413.61
08/07/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,35.6,58.78,19.25,57.15,409.34
08/07/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,55.87,19.86,62.64,407.0
08/07/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.53,51.77,19.44,98.61,419.83
08/07/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,36.1,55.75,20.78,99.95,407.28
08/07/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,35.43,59.39,20.57,42.77,410.0
08/07/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,55.9,20.88,199.75,477.92
08/07/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.21,55.02,20.08,62.43,400.0
08/07/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.57,57.64,21.68,73.15,410.2
08/07/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,35.37,60.97,22.31,93.3,412.68
08/07/2025 21:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,57.45,21.4,135.86,434.8
08/07/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.69,55.49,22.13,57.15,400.0
08/07/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,34.85,61.02,22.58,57.58,419.13
08/07/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,34.55,63.16,19.62,66.16,419.01
08/07/2025 22:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,61.03,22.62,57.3,426.45
08/07/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.04,53.88,20.18,69.37,400.0
08/07/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,34.37,64.37,21.55,70.26,408.54
08/07/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.84,64.75,18.52,45.56,413.32
08/07/2025 23:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,64.03,21.12,57.26,419.17
09/07/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.78,53.95,17.86,66.61,400.0
09/07/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,33.85,68.45,37.4,86.15,410.15
09/07/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.93,63.6,19.68,34.96,414.78
09/07/2025 00:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,68.52,37.81,78.97,419.61
09/07/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.41,55.31,19.75,48.21,400.0
09/07/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,33.31,70.39,31.15,59.62,412.8
09/07/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.75,67.59,35.62,53.73,450.9
09/07/2025 01:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,70.39,31.28,82.03,412.77
09/07/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.15,59.43,27.26,69.35,400.0
09/07/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,33.09,71.24,33.33,75.33,418.92
09/07/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.54,69.25,31.53,50.65,465.52
09/07/2025 02:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,71.24,32.5,63.77,419.68
09/07/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,36.12,63.18,17.81,56.18,400.0
09/07/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.94,70.81,39.79,78.16,409.83
09/07/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.74,73.7,25.96,31.71,465.22
09/07/2025 03:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,70.81,32.6,51.98,409.83
09/07/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.72,61.57,18.04,48.89,400.0
09/07/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,32.23,70.41,23.74,54.17,408.05
09/07/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,32.03,72.88,18.88,24.53,431.09
09/07/2025 04:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,70.49,18.85,32.31,408.05
09/07/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.08,62.19,19.81,52.45,400.0
09/07/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.57,71.72,16.01,48.62,407.98
09/07/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.52,73.74,21.17,52.82,414.82
09/07/2025 05:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,71.71,14.89,21.04,407.98
09/07/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.66,62.75,20.74,57.38,418.18
09/07/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.34,72.4,17.44,54.08,408.0
09/07/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.21,73.73,16.76,43.92,411.71
09/07/2025 06:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,72.39,15.89,18.55,408.0
09/07/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.33,63.11,19.04,75.34,400.0
09/07/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.44,71.24,26.63,82.93,407.8
09/07/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.1,74.24,18.06,46.99,411.93
09/07/2025 07:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,71.24,24.73,30.8,407.8
09/07/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,33.53,65.18,18.69,92.89,400.0
09/07/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.13,71.6,19.62,93.82,407.72
09/07/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.1,73.77,17.4,40.49,415.74
09/07/2025 08:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,71.61,18.99,29.54,407.73
09/07/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,34.08,62.46,20.29,91.12,400.0
09/07/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,31.84,68.62,17.82,80.74,412.77
09/07/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,31.65,71.06,18.29,52.78,414.34
09/07/2025 09:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,68.59,17.52,20.64,412.7
09/07/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,36.3,55.72,21.55,77.18,400.0
09/07/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,33.83,61.8,17.21,71.84,407.21
09/07/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,33.3,65.16,17.97,29.13,414.61
09/07/2025 10:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,61.79,15.87,24.58,407.21
09/07/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.46,52.68,17.95,79.12,400.0
09/07/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.72,57.11,17.96,79.14,407.0
09/07/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,34.89,60.57,20.26,52.58,409.97
09/07/2025 11:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,57.1,16.55,23.77,407.0
09/07/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.53,49.99,13.79,77.28,400.0
09/07/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,36.79,53.75,15.96,78.31,406.92
09/07/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,36.21,56.97,21.41,49.51,409.77
09/07/2025 12:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,53.75,14.4,25.14,406.92
09/07/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,39.36,47.63,11.43,76.81,400.0
09/07/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,38.01,50.24,13.45,78.83,406.81
09/07/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,37.19,53.47,16.35,38.47,409.4
09/07/2025 13:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,50.3,13.27,17.58,406.79
09/07/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,39.54,45.93,10.44,57.07,400.0
09/07/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,38.34,48.75,13.09,48.77,416.05
09/07/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,37.62,51.43,14.24,37.15,409.3
09/07/2025 14:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,48.68,12.55,14.83,413.71
09/07/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.99,47.0,11.85,46.5,400.0
09/07/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,38.3,47.93,13.25,37.98,406.48
09/07/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,37.66,50.93,14.91,31.72,414.3
09/07/2025 15:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,47.97,12.83,15.93,406.48
09/07/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,38.65,48.54,12.85,43.06,400.0
09/07/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,37.64,50.41,13.53,31.41,406.02
09/07/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,38.23,50.54,13.72,32.34,408.98
09/07/2025 16:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,50.01,12.88,11.83,406.02
09/07/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,37.18,51.77,14.04,18.86,419.14
09/07/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,36.92,53.28,12.98,15.48,417.45
09/07/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,36.28,54.81,14.4,33.29,409.28
09/07/2025 17:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,53.04,12.12,11.33,413.91
09/07/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,36.2,54.99,15.08,25.13,400.0
09/07/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,35.81,58.14,16.55,26.6,407.12
09/07/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,34.96,58.13,18.86,49.72,409.99
09/07/2025 18:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,58.14,16.49,23.25,407.12
09/07/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.87,55.54,19.91,88.0,400.0
09/07/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,34.66,60.67,22.75,90.84,407.59
09/07/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Kailash Puri Near BHU,20698,25.2799085,82.9795844,34.68,60.0,22.6,46.4,410.79
09/07/2025 19:00,Uttar Pradesh,Varanasi,Varanasi - Lohta Bazar,20722,25.30653681,82.95087512,,60.65,22.58,35.18,413.77
09/07/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Bangali Tola,20733,25.307449,83.006867,35.59,56.7,21.35,101.45,400.0
09/07/2025 20:00,Uttar Pradesh,Varanasi,Varanasi - Chandpur chauraha,20674,25.306425,82.950814,34.24,62.02,27.06,107.17,408.1
